instrumentid,Water use,Climate change,Land Use Transformation,Terrestial ecotoxicity,Trop. Ozone Formation (eco),Freshwater ecotoxicity,Terrestrial acidification,Marine ecotoxicity,Freshwater eutrophication,Marine eutrophication
C-6035A,72.91062522118526,27.279968957284552,92.30431178309992,25.479920099247323,30.02123593617806,16.978341319990843,33.008807983752696,18.100920805775175,0.0,40.203938829685434
C-6035G,93.34788122908306,87.5597982147557,71.9625600250631,66.8284079730247,79.47947856024635,72.2430550941866,74.69175838230123,65.42979365507307,97.14105736839389,82.85094102925721
C-6035N,61.46443587839126,48.050171988669945,75.41823780044027,56.79830171709519,64.21726496783513,48.1569295258615,66.66666666666666,54.16839772980093,0.0,79.97676316747713
C-6036,69.96453007520928,18.524257312662254,54.962286843631745,57.18807539615548,18.1486606968461,51.3277595272447,49.58765931430712,39.058858641648946,0.0,6.060433233475779
C-6036S,53.393918516593764,44.39723498661939,86.58849811394617,41.981355078991726,50.33419676910409,49.35761226848649,43.854012750583166,46.24680301122206,0.0,56.63093249857163
C-6036T,57.387043815663105,61.11397577333463,58.1700676199558,64.22394541506313,57.4495735230979,44.16955910070073,72.53550757806047,48.499160472906915,0.0,32.84213943181911
C-6036V,72.63054160731333,74.320456389132,60.79464800592537,82.06615960658247,67.85303361700686,67.58946017133292,79.02373227115812,73.06907455145073,0.0,27.713810861241594
C-60378,69.78555951400091,75.58752719999599,64.88910340618108,77.6025637029391,72.74750101494197,61.61257097714604,82.86908493658187,67.46425598172976,0.0,50.09141330645881
C-6037A,57.87272848382642,86.56090823384174,89.31337216363877,87.95437353939971,86.91228697948348,90.9674444573925,81.78671658485823,89.3614809810017,0.0,94.09174353631029
C-6037I0,63.80110762536798,69.79403564905736,61.898769075919425,72.15712909742244,65.97130008620972,54.07300727027916,78.5714344567976,59.43092760827042,0.0,42.097109813360426
C-6037Q,72.77655282310927,21.74201994646787,50.57497101931614,37.12639912986526,30.144619679049455,35.77171681974269,31.600978122074626,22.33945159168132,0.0,9.730195718763762
C-6038,60.510651623780944,72.0661948402425,54.886353390580226,59.101328156601596,79.29257673873258,79.25094223670388,71.62131110332822,75.79151973776911,0.0,80.85593151915596
C-60380,83.19091150606891,64.40066566401823,73.40806612757369,71.7536369314155,53.924336675579944,65.31979499811534,65.30385696612187,58.03227915062861,0.0,34.02877407218616
C-60382,78.51620965057975,57.305943023349116,69.85074676655688,65.56811054146019,47.02897028521399,58.476584501051946,59.59138194947735,49.96959492013066,0.0,26.25948037434754
C-603870,78.51180531123295,82.19403260319991,92.99572494853773,88.62411761299802,80.73045839420979,87.56726582624526,87.74681416157853,85.32730514044435,0.0,64.31638320651986
C-603880,80.56955793955272,66.86663530194626,87.37911456267845,74.41972762589407,57.76783196008396,66.13222884046647,69.09578742824449,62.803796245410304,0.0,53.243172517368095
C-6038A,86.31609937794252,36.87993855308367,89.82923896766786,44.18623356170875,53.28412866464167,38.310410120869,55.471763197792825,49.032253677050896,0.0,72.96233375865836
C-6038K0,37.39541150283752,41.795137278893264,70.9103835499841,50.688687906732724,39.3336172783764,55.484708352437785,36.28947999209603,53.32026324445054,0.0,76.354798892944
C-603990,48.6199250517509,33.24723346689261,85.12545484066062,54.443205381924066,41.55047630196854,56.25681896240097,35.69711365224282,47.08796636175338,0.0,46.47868954841383
C-6039B,26.391191293881853,17.152303434795797,67.8667781259327,23.192408999493416,10.519025809453641,12.245609003082624,21.17710649293903,30.947924147725747,0.0,15.714100186929802
C-603D,37.448244912905544,15.304135082926779,81.34244850237103,31.856087355080163,15.412060857893556,30.653370567626016,27.19303720844437,26.965534956660015,97.42857762102132,77.82216034660064
C-6098,33.93829920412181,89.85611326298441,74.5841824541493,93.9705021340525,86.55421743117094,87.78088504930808,90.24179091773867,91.05229531088177,98.06091147573488,64.95971151079007
C-6110,61.972537185258744,59.967891042538966,90.84676578171201,52.879252647975775,63.288275547429215,62.63906913912889,55.717152347785834,61.777497979633225,0.0,69.85924140264041
C-61410,48.16875815579247,9.716076831641155,33.314394907248435,42.90816025823055,11.048424440215793,19.51074334127865,10.209914271372684,17.247463535066995,0.0,3.644739136439753
C-6185,60.97521598291548,65.82484977926063,59.91513589694614,68.62468068178579,61.68462302005341,49.56365011256398,75.98909133393695,54.57888687117387,0.0,37.73623660619747
C-61861,97.18305564299457,59.16961909280426,97.65912493101992,60.61801228196252,60.18271390764124,67.23669809044692,60.42102008140965,58.35342284400647,0.0,81.75013470541226
C-62010,67.20804649279444,50.16922174323668,57.7029642383182,69.2855858191631,56.00538046798573,57.262990423402215,44.461237850700044,53.76236406433814,0.0,49.23628793740086
C-62711,83.6242456877638,39.0667379232017,50.49942626694346,73.63358046637649,38.08001989683428,69.84836675519604,65.6492286817088,59.91562382088658,0.0,15.510896009304595
C-6273,50.494086618235414,13.502393629319043,34.481968567734576,45.94275978468616,13.794426866051914,23.438216314266988,13.07049229882285,21.38210120082693,0.0,5.869532046377202
C-62M,67.07167105795631,50.09773482440537,73.3180095430463,50.47002047748782,51.188234149977575,56.51411098801813,45.08163141076603,50.17048219372966,0.0,52.13023213117661
C-63050,75.80325079129264,55.20204094554948,47.05516916650001,76.7998960781309,50.741097016557724,61.93679526999,46.708290765655136,61.087152073608166,0.0,36.28910754995184
C-631A,89.9533757261906,43.2002181816322,82.33585766368375,66.7517168731042,34.63880817161773,60.85405474157335,57.49626927992384,50.11509243463986,0.0,6.928575746970841
C-6361,73.18778059505037,51.32452323527582,46.10574145148886,74.7509799313303,47.43208426537973,58.71742310377724,43.70867247742022,57.2760404866322,0.0,33.157129568981354
C-6367,64.11983730351274,39.04212152572784,39.09614612476643,62.75621030118372,43.492917411419285,44.50612820085845,34.529193014219565,42.86850848175759,0.0,22.256548426735755
C-63700,80.15564474435752,65.68611276757616,36.70308178083797,64.84162900190562,68.83818762353803,43.458817238221265,67.64242623009997,57.15716189659966,0.0,29.017039249381433
C-6383,63.69022960530355,35.68385253412,40.48291460903313,64.20683524261668,33.7799553647863,45.8151170526457,31.457817797847998,42.13820172117842,0.0,19.08442126757164
C-6409,66.56177367731367,12.648501426615766,40.76729086086894,53.12500326121693,13.13206588966496,46.22633647789344,45.05660610250188,32.931438505971855,0.0,2.0271989000222668
C-6415,22.020404472113402,9.394683280352902,63.780222160011114,16.203337234309757,6.111620897918551,8.364617891060291,13.829112056039891,21.950367597412175,0.0,9.39579462265173
C-6448,71.66783370870904,50.26736858834647,45.55234973856174,73.2094025009237,46.00254775796207,56.56081317634597,42.140379411942874,55.19230086370449,0.0,35.37077209413222
C-64530,89.8066301519292,54.58705993108257,59.26276237638341,69.42440331307492,57.17963458918969,69.20334393917192,63.71587125155682,58.646256334331724,0.0,34.40540060296005
C-64651,61.613237166896276,31.571798017925694,39.64182874599438,61.20193196379221,30.43130438113083,42.05439574392445,27.430679859441376,38.33980956591,0.0,16.326511951048882
C-64790,73.8281268413003,54.04940742548783,45.00683759584621,84.959290731458,57.80432143755251,76.66181497315586,51.77074172168762,75.7865309357579,0.0,48.01103873032243
C-6488,46.47821358303127,42.97987120875665,32.00359721292336,30.400114423835433,39.987395207266786,30.178443592462273,38.12684711334492,28.22313069525156,0.0,52.591551684231995
C-65040,72.25901332489815,52.305084804356625,41.59385247904467,76.60339233718103,50.1273309164892,62.9945439881039,47.79158092396633,59.711506605881105,0.0,41.685645953771335
C-65050,84.61943624552313,92.59253728773645,89.08844924424125,94.95243686080295,90.82056604068949,92.52404096725716,93.95988814815507,93.13341140442505,97.98025790822938,63.617552274004
C-65060,58.46686449406501,31.13603400100607,42.28984640124132,61.235205942519585,31.323537659490636,43.90073166470723,30.2804032328196,37.74190353794792,0.0,24.317255602579852
C-656,84.52809114504231,88.32248167852758,74.71828929134944,88.4674445032504,87.72628585806001,83.76479732864769,91.73157914398107,86.46408097454854,0.0,86.26954296759915
C-66,45.328747835101595,67.5756243371942,90.79623292737715,55.66265394093551,75.9948864968543,74.76646098073174,67.89912381838818,71.61724765313546,0.0,77.73868109286157
C-6660,75.31561363491653,48.1582669156431,39.45186892437644,57.33605133616558,43.2894792401064,55.33417140391108,54.80017087659878,40.07374716715943,0.0,38.6491440269859
C-67010,52.4267484943575,63.585461147196085,0.0,47.86164412596841,57.99412804237426,52.63931787199242,50.51981489330576,52.89665542705049,0.0,64.24241380762324
C-67230,58.937993477462115,29.58101139961238,0.0,61.88764400854871,30.60967571922062,44.52472773469514,29.754022561433658,37.90709978363504,0.0,22.12260124255208
C-6724,66.80086103547886,61.96452038191117,31.084068650717967,63.4921741702499,59.83687374613174,60.379227801037906,53.32906800906492,56.46123920996874,0.0,66.61505570148056
C-67540,54.65813654119657,51.40981351420262,0.0,54.545562122960554,55.45724580627396,55.652986356970146,48.383703506481346,51.691813780580986,0.0,36.03576413822884
C-67620,65.42793479950373,50.730347780300974,0.0,69.15593559191551,52.704895999217904,58.32628780065705,46.75583570766611,54.73597479543747,0.0,36.94254621469123
C-67701,79.49282248040834,73.45128644320899,45.79132028046896,82.5252665001377,74.02034597457734,77.4129108388159,65.97046944115559,75.87863313185406,0.0,65.07256004800169
C-6806,55.226642560621784,23.204916202117047,0.0,56.74025877925251,24.58688558717076,39.28574458032284,24.23391540443753,32.29464767408611,0.0,17.04880715630749
C-6841,55.43331012166247,52.70140385095047,0.0,55.29229923858404,56.777440333244925,56.7570396204064,49.18699260596641,53.055002914699855,0.0,37.15716920952078
C-6845,58.17100711748316,46.16471046707608,0.0,60.09513808616791,49.49572765787478,53.14396000177292,43.74447868307229,48.26042131876728,0.0,32.94166047778948
C-68570,51.990971518620256,19.07129173536342,38.69137537724036,51.85501208292583,20.772570738296203,32.75597980140748,20.309021432887477,26.77503111090424,0.0,14.029827052184164
C-6861,36.67303902391772,7.448932465983278,0.0,20.932419731316823,13.651995997842695,14.876128617159706,11.059484879089863,11.626558676278835,0.0,3.4697063718399916
C-6862,28.389567315048815,48.75708615005764,62.645641919905906,75.84350645000958,51.79390915425499,66.40458287180195,56.343381751745966,87.86814887266546,0.0,73.78016889327633
C-688,36.27362262021461,60.03874200952058,86.43485885808443,56.13132881292607,59.67929964569384,49.762198885279155,64.20000100709984,52.665928361269565,0.0,49.83743389535203
C-6880G,68.87988394585503,15.253610497760192,42.221500056426784,55.92035038163342,15.878923952516999,49.6265174636636,48.44441702088601,36.640066832270975,0.0,3.224081887629389
C-6880H,65.48527596851078,11.25962961878194,40.14309275078314,51.3699247594829,12.201952479201788,44.33208163110953,43.69998248621674,31.24004607835286,0.0,1.7327259140661768
C-68819,68.85992309576329,84.83345249711068,75.42769674034218,93.63534454001163,92.18418175439106,94.9405659737877,92.84175535942317,92.85006950378663,0.0,94.79102839357559
C-6881A,88.30467205616718,38.774933029645425,80.42248372449119,63.88466197583034,30.916180107245072,57.57687964423377,54.581780194192284,46.15138038897394,0.0,5.45786537955551
C-6881E,65.0089867543605,5.503950837439483,63.720576019140616,34.231051447462264,5.228009363712007,20.903549219625127,21.199130001592092,12.453570653929889,0.0,0.2831039226228039
C-68820,28.92902479852087,16.675147648807645,62.019489599248445,33.44894742792531,17.134449522918175,32.9152562636777,16.550481714909314,29.347648277365746,0.0,56.32846878432227
C-6882B,80.45837580027107,84.44107826195626,71.60120111652643,86.05332388107071,82.84872555671313,75.59438298439454,89.52956539752297,80.02626418461826,0.0,65.82488830353019
C-688A,8.854877486300564,0.7512930906505887,43.12674658780304,0.6332766482852924,0.8901147673654951,4.336975933913006,0.835779752075212,3.8349838578744224,0.0,14.836801931334737
C-688B,49.63044259150806,38.7733360344863,86.58364819147114,73.95599548463458,40.380819204928315,73.45655569491554,56.62817225000655,63.907723738804,0.0,23.504181793255373
C-688M,54.57772637069686,2.5803730133991976,42.3810392080644,38.769616888686144,5.063805510167069,27.1339359112787,27.60125885695524,16.46647235820395,0.0,0.5055943620929148
C-688Y,91.94333870839382,58.5745743947801,62.09327286046293,63.658861101558905,61.52530572721203,67.52409423557376,60.176483643477226,56.27925570486252,0.0,38.381418369139595
C-6902,66.92198264376448,74.34264606647993,82.0333156567796,82.84052027824616,69.78350676982782,80.19570784348757,77.60571161709794,75.926622414651,0.0,53.51551508339229
C-69020,67.1658959239266,61.573878506770576,40.57998394200357,71.7973910181939,68.41749277018646,66.79828092112268,54.888421400329435,63.25930364851858,0.0,62.854088273603594
C-6920,38.46633032038853,0.8385492886310066,0.0,25.846864985573433,1.9776737152722774,8.506739565838846,2.566990305827923,6.166287847486558,0.0,0.7974556063093774
C-694,29.30795717844978,24.528348883552763,71.01641263560504,30.38703681301375,23.531867885856446,24.53372769345061,31.8662286474312,34.825401545288564,0.0,29.268619167289796
C-696,15.284641424108777,11.351214763491067,53.02789007875416,7.496004083834206,10.130922467062971,14.998582079909548,9.235937106475548,14.748967477741015,0.0,41.846576997418495
C-69610,49.74592265108665,16.424979535292657,0.0,49.132136420646724,20.46063815566283,30.602644238829264,19.24416754940358,24.97922104376633,0.0,12.081776565553106
C-6963,54.351372628137995,34.719850391291025,0.0,53.128596867721456,38.4060838051553,41.2128323384013,32.56298775286778,35.99748140616153,0.0,33.69334891046654
C-6967,57.580649221676474,27.85572234991558,0.0,60.19165521291332,28.547593606162575,42.305121272942294,27.63122565241759,36.23132730663395,0.0,20.066067734071865
C-6970,64.86710886534988,59.148299429274445,31.62124680140303,66.49860764465492,56.34002694867439,56.57558194015597,57.93953957639258,55.28646624289612,0.0,49.830171229473116
C-6976,65.15137011368503,39.54653777123093,0.0,69.39645771539185,40.055541079268735,53.52686753348333,38.57832029285062,47.95940749427975,0.0,31.84738140917182
C-6981,56.85154516327749,33.78217719265288,0.0,58.6967634853327,38.13276742640872,44.42991341037582,33.135836098773694,38.869977531626915,0.0,21.571746757418758
C-6988,81.25551030217612,68.97221717080897,86.5653274864569,71.10727066534317,77.56599566136401,75.11374618394066,75.68178673939745,75.74886307576129,0.0,88.95243307224959
C-6CI,51.412544511599265,85.8774573905449,95.70263496682347,83.79636828407433,86.62945959149313,82.08666465721195,86.29146843425252,85.15357017327237,0.0,81.80046338305917
C-6DM1,39.24854471324886,23.51221638049628,80.9862915355922,29.762998037832467,34.206830760258505,14.022446478645065,38.013804313745396,34.728047446994914,0.0,42.48687169276742
C-6EQ,4.070532325159243,0.6318885457359558,30.599599583418,0.6296398999897018,0.6920949465927154,0.8635807297088811,0.6436556714615457,0.5644822917925302,0.0,3.1462730301171784
C-6FHA,22.730555981514154,33.811032003448496,0.0,14.30164024377878,36.12121718479432,42.32925098607696,29.241301522059494,36.78348397939203,0.0,67.53973042279532
C-6GI,19.2318047268671,25.625676751762555,64.64323221167983,23.785148978545266,22.132312992374885,11.755880312586607,17.194212888157896,23.750331962878786,0.0,11.79394431672258
C-6TB,16.25934183554621,38.92525603378562,34.59012220568107,28.519891110021405,41.433222900208996,46.33321190700743,36.10814921776632,43.44094787528697,0.0,65.34736077147365
C-6WX,82.42580379727492,95.29173613810997,83.97174768956093,94.94830094543393,96.50776029588435,94.86299848426887,95.20672378682474,94.88341151412907,0.0,95.08406844894873
C-70100,32.98018849672026,25.423948166487353,0.0,27.50506644137954,18.648221951640167,24.948580870050797,29.470155386328173,39.33589974406656,0.0,48.32776369390489
C-70110,79.03489586739886,68.944066456153,48.375320521101486,80.15420871468974,68.9552307478905,73.9709476264937,61.408114250727564,71.77533942937954,0.0,55.673319677515856
C-7020,50.61867204961622,38.3355690535211,78.99064643542226,69.70627381020293,37.84796272901897,70.90974241590823,54.33226040904988,64.87593325508244,0.0,59.66220889722974
C-7033,62.234897199625024,49.352133704276945,87.2861332489542,82.02984510797816,51.436518609940954,83.52790206125073,67.00183794855246,77.20806621487304,0.0,67.1219088365143
C-7038,46.18342937314869,7.559498930304856,31.901002098679815,40.57884563892151,9.448832462846642,18.02575827601506,9.090206449550028,15.18942967308072,0.0,3.624381307723042
C-7186,11.246925175837394,33.1884749981597,0.0,17.751970795735144,31.69348681104442,26.315746741541655,27.408448908983214,23.109311758419917,0.0,43.4442078219771
C-72010,62.34892826083832,78.57837680711506,0.0,79.82360002999023,85.68999591716143,82.77544177851495,72.10166574946305,79.71620649733485,0.0,83.8418729236259
C-72021,55.61128731165652,63.67248469974918,33.06673662585541,67.87860905017946,74.04899700006274,69.25663072920163,57.73904141974783,64.34053394026883,0.0,71.72344349843866
C-7259,64.26469358197797,75.58807306121844,34.50304561134831,78.06844551719395,83.24086436255355,79.7997155100638,69.16089322702564,76.55291568347678,0.0,80.90774266461244
C-7270,53.48904137339385,67.63920632832352,0.0,68.72726400213126,76.97190575650777,72.64938453459472,61.456528535090136,68.0166085642262,0.0,74.53403011941751
C-7272,65.34982557984254,70.62481308170638,38.830882907198735,66.5604812645451,73.70830817763976,75.60453594195157,65.18201317450509,71.65530942670165,0.0,62.03875410697051
C-7276,48.66077963279803,59.943582960170275,0.0,62.92692500851294,71.49459638392429,65.29103964969127,54.41880120076065,59.989881822056965,0.0,68.77731314133023
C-7309,52.53052043813351,53.839483908113216,84.27964846654682,44.65476423300518,57.079872124855115,57.06219346805202,48.955246611793754,51.12611537369743,0.0,50.39400328488352
C-751A,48.65053260875499,81.32768089999037,74.78033777788906,64.9288120346331,78.54235426325553,76.38056966057194,73.57386162337374,72.20122833178277,98.32457989701969,85.4229333695732
C-754,38.157898651053465,63.397054224558694,77.03658454590021,51.8044997582869,53.91249750019579,56.54003628157091,56.17671325241923,69.69488400928988,0.0,76.81445260530697
C-75410,43.47561053041918,77.08536315919396,92.77531673786595,73.9199552610116,77.01251999193254,70.12382628203142,77.69507205177071,73.71648655204577,0.0,72.05749177537895
C-77010,51.307313202535795,42.08039795395621,31.612932111837576,48.730196474064115,47.52515783265639,48.043713620689616,40.75879059685026,42.91533467787817,0.0,28.71480349905208
C-772A,18.196411811183822,51.88728969161609,51.49567810499214,35.93171665376409,52.01547107617442,55.843970974524105,45.78418648097809,54.402331996383836,0.0,74.81246890770224
C-77310,68.03198663040409,60.4405737030974,0.0,72.27214017129572,61.24162216539864,65.82969350943628,54.89522423861865,63.00361362618197,0.0,45.56008774882518
C-7733,46.16736096520405,32.5796131703519,0.0,41.696394570937215,40.29554612135123,40.29400692994819,33.8000017377677,34.41146862379329,0.0,19.516625633800565
C-7741,47.1558161786014,47.708024801871304,31.51341024355771,49.09742115115584,43.49695924462726,37.892150359051364,52.62583493340182,37.12236537292408,0.0,31.574385108678314
C-7747,41.619029775401714,19.10557245402859,0.0,31.724401983649,26.969123929205168,26.47412949905888,21.676381518073875,22.318657076818276,0.0,10.67166676971785
C-7752,74.71688618738501,76.54862280941781,0.0,77.98212414092117,78.93801989784511,79.35082749539555,70.66883078525748,77.92743558858001,0.0,64.26634707353861
C-780A0,30.016408555013065,27.120841553280655,71.93202306694802,32.254003710593956,25.271247415716758,26.411144620568766,33.46696241167089,36.629124926677505,0.0,31.221549206304637
C-7832,68.39197908184191,68.55323692428466,93.44116752013886,60.72967234249824,63.28442402252592,62.803481442330586,55.79130273700045,59.01385268959414,0.0,71.1052654360901
C-788,26.25842117586263,70.8263082436028,44.571259534777234,51.8242017028384,69.54147692683048,74.11138474322469,62.41598892513404,73.82657349359728,0.0,85.21662163757917
C-7951,68.92137221577109,68.9130404527534,93.28890993840548,62.67958541849258,64.606812667587,64.23235012865709,56.75771254595286,60.54488318143364,0.0,70.7101056325258
C-79PA,26.36613467888132,52.19614883514593,0.0,24.68616785415197,59.064831147097344,58.910381637277254,51.18083882226916,54.626797909175195,0.0,74.16912144629623
C-7BL,27.544044052780713,9.155861922135328,0.0,6.592533409920145,6.234637139994819,6.189269841175822,6.004444436575852,5.9778143858354715,0.0,17.321130413928827
C-7DB,35.831841489737414,76.20623071632929,47.410888317354924,24.642905384311078,68.23418810658211,21.288802250210757,57.31613087778674,15.523726342165975,0.0,38.14886245499912
C-7LI,9.621008369221393,18.188784141668794,0.0,13.146891255737108,15.111585047489026,13.065690734358554,14.212214221351188,10.914763737889555,0.0,34.692686124533395
C-7MP,18.821981394338223,65.08555083065953,0.0,44.693031036516125,57.09608297219244,53.29309292219347,51.972449208832884,49.86587806185773,0.0,75.59826278115361
C-7TE1,83.14430174495297,91.60311985299131,90.48606604502007,94.41083789293413,91.02037866729876,92.01949064782681,92.84088041904457,92.50943688172337,0.0,85.32035419899438
C-80012,78.54801061305204,88.23071200502768,74.0918569101475,73.21080970929509,85.93625959792625,80.59456844228994,78.85453679654827,80.30340527331485,0.0,87.94881341524888
C-80021,92.81043334243681,92.41484105903695,88.83383571262935,95.62118250534645,92.29687878389706,95.6358127462153,91.10215308056175,94.68982484036266,0.0,93.32086215789471
C-80151,77.39126058544048,91.18890148585554,78.92374497689454,78.12270055678685,90.2421207651782,87.48275041018351,83.88902083655562,86.77192917274998,0.0,91.99167181593563
C-80350,53.06369758044697,16.624599899457927,35.53094534020995,49.27440492785324,16.959452505200822,27.583333430496126,16.186640524958744,24.72523584845836,0.0,7.3613924715040095
C-80460,73.79199466462177,27.97958134066352,50.49201335401191,41.824965362032906,32.84805471584583,40.26488605030121,36.99618226229181,25.669728766340587,0.0,15.44578654910632
C-8052,81.1387017456215,61.67637595922725,82.88023752358649,75.65524467983829,57.98621810790602,63.575807357730305,58.35960567384314,72.33563058025013,0.0,57.25452450488875
C-80562,60.16759704120279,44.98684055822428,67.04397448240786,51.81253906728739,35.83381038298047,36.01893334311235,37.37943609628872,45.2312004046232,0.0,49.82562634164287
C-80691,62.10150707924171,8.10727880968107,38.8048190521838,48.0943937395742,9.698865109665105,40.34045000976736,39.81393723660561,26.797870944958696,0.0,1.124839252487169
C-81131,77.25016076857928,65.88276242343737,85.97897610031872,63.86429734811513,73.3827715330252,72.30381986070297,73.79869613594659,72.45974310519262,0.0,87.89474218101711
C-81240,37.4489814052504,35.69871073398283,0.0,22.608436859081234,23.92356143382107,18.37833615458886,22.944679688266127,20.080382355828004,0.0,43.65207266242619
C-81KX,18.068607548416864,9.663731749075238,55.8483008661972,10.52020343861157,8.510074204558089,5.148121648579231,6.64111827229798,9.102999345092664,0.0,4.522270749658595
C-81R,6.760593120047043,14.458613457392861,0.0,8.26049853395232,14.314470071683797,12.105839355815085,12.804745116543037,10.179362659550026,0.0,26.685842806032838
C-8212,25.34144206501062,58.233909157347895,0.0,35.411532588217426,52.69368636551975,58.62611903856665,48.455827187648744,60.715291662142455,0.0,83.64564508671663
C-83,33.64448841223282,15.182356365826802,75.28755513350644,18.841920078153542,17.226830841072793,21.82752103528898,16.03149035304872,30.671904011900725,0.0,49.07003511657293
C-83081,11.814746035112405,36.6486933665406,0.0,19.99475691721224,34.581487638682646,29.223681255580765,30.313615272460165,25.319845439753713,0.0,46.148566269730885
C-83091,12.606295470717521,40.42117874367092,0.0,22.432443041338487,37.89796001509569,32.623578021044125,33.63933048848236,28.280481103432464,0.0,49.57457501983753
C-83310,9.644750371006737,28.061260533902132,0.0,14.786872561101031,26.356311316533905,21.510303872147496,22.778849190662324,18.347181264331336,0.0,38.4463087521553
C-8355,10.464225916534394,30.383434741368347,0.0,16.26560048878636,28.99123691177617,23.629791651279834,25.26242771520576,20.84721022667639,0.0,41.27560137474363
C-8411,12.327499407420163,36.68981384032865,0.0,21.304655163834965,33.76295707896721,28.645360508153573,29.81958900932731,24.927927526641138,0.0,47.40492955964786
C-8454,53.18796245339732,43.9765783832163,86.49153157451246,41.658676419485516,49.99918895183483,48.996509628175616,43.61461797561936,45.95144309604733,0.0,56.21685846758956
C-8464,80.98529147088627,59.40835331228843,71.94576641509539,67.60041733876919,48.86651855410869,60.715697394702374,61.26087720422275,52.433762543583526,0.0,28.169896085517394
C-850B,74.44601655832932,58.60534493584992,0.0,78.38215015356727,55.59236004824476,66.66666666666666,52.22442940352222,63.00196505547333,0.0,57.142621008662395
C-853,85.12379990683804,32.57368457911324,50.47482602059446,42.405507906173405,45.66598352265194,48.79943405715924,40.97180171442618,36.700984223465554,0.0,21.183528753933288
C-85450,19.3460423560745,31.07355020905288,42.37532685019332,15.546851757614569,30.906773569609168,28.6701543893514,25.525224289362257,26.056508042168257,0.0,37.516024363420996
C-8593,28.30379092288917,48.724041531896304,39.32071426146017,32.064447464364775,40.80598319357468,33.63217264052329,37.83576164730583,40.64462962663596,0.0,57.29847295031717
C-8630,16.739846461564216,53.57070403852322,41.611691566076765,38.47483082637301,46.50596019281046,42.35767182371637,40.43047584659093,46.81850422448769,0.0,65.26900176728375
C-86370,5.496451985948761,10.328605761928817,0.0,5.626991040549781,11.405379820782823,10.088739345511547,9.870998221000729,8.15917852530789,0.0,19.913167472042602
C-8642,12.60585580480827,36.31016986285602,0.0,21.720088092602406,32.6669712001842,27.781404093633284,28.98524081977033,24.285479912237047,0.0,47.82829584986108
C-868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-8697,7.180058699943456,10.602466276892306,0.0,8.201125092539904,9.560472799346424,9.197724971922433,8.478879628274244,7.222356121373741,0.0,25.023573477852583
C-87500,15.51064260300842,61.41642608264106,0.0,40.106242278357776,51.57888805271188,47.82748571883747,46.86359215699684,42.29558168271437,0.0,72.8914810648358
C-87660,12.219904474264206,41.69237739746167,0.0,26.438614779326226,34.35102733323238,29.755498129366565,30.65063170266573,24.557260949209333,0.0,56.21901706288839
C-8795,15.310946788226046,59.787347104377986,0.0,39.1656390014507,50.27339228727398,46.485477729889084,45.447372873207826,40.44940354916085,0.0,71.4074618750308
C-88010,30.30950471905074,50.2451740214195,67.92694197993391,27.147434319238613,38.467462035884914,29.826556501516666,36.360754809118504,27.8909919327303,0.0,39.661976292585145
C-8802,29.887452556565336,42.98802587976374,68.09252795628802,18.771454976559944,29.660052557657963,20.6878433925617,29.68738502272223,17.929829923394415,0.0,27.527897761176728
C-88300,23.597572892090586,37.556117525230654,61.06889380514021,22.84557377283231,26.084774132274635,15.91718987464973,24.457244947021696,17.153112927108175,0.0,27.911080039782394
C-89510,10.226929268643199,5.0271809426947724,35.67202883662027,4.792204383574916,3.9665468443898932,2.4136758130800047,3.5793456732671425,2.4368821091768926,0.0,4.152826810195738
C-8952,10.596619081443803,5.561222654930194,35.96751714567375,5.184245237078999,4.365482509958916,2.683508048259341,4.097465763945132,2.8519418584630607,0.0,4.636999957763874
C-89840,10.102243689500066,4.798600946244709,35.572369258052895,4.635481210566238,3.751278310869235,2.3226692790888506,3.3857936539181224,2.296894575231338,0.0,3.9830810324299524
C-89OT,8.848552481396023,24.24196285862298,0.0,12.92568732563776,23.459344950063198,18.953306695550694,20.521639645552916,16.25792664385576,0.0,35.729028177994266
C-8H1,28.12711411469718,53.1791113963883,82.21480715874053,21.195232054342664,62.42605837138881,61.023689414022755,54.087017855096484,55.20896141625343,0.0,61.466357430328365
C-8HPC,33.41377183312739,82.9756974108324,67.91786553230867,38.56478169583896,75.5079568047101,43.26571943916794,65.51470338995009,44.44244278058719,0.0,51.86553743542005
C-8L8,13.778074705897012,2.7229155907808926,0.0,1.2209600782171421,1.8173579991153406,1.6077699878043354,1.6987990091650287,1.6060626644852554,0.0,3.1381345784382244
C-8MIL,53.12620456227858,44.05898896645546,91.47237768866596,62.04323542300384,51.42813722757582,61.111589187556056,55.23026403927449,70.48899188080529,0.0,65.6234713415006
C-8RC,35.711461774788084,75.47900777705698,0.0,24.279780042620768,66.65010483702005,11.012111061670009,55.20639535593483,8.054307897425392,0.0,28.277246800640977
C-90011,57.314814801402726,74.5844495869263,73.3075022008455,47.167342109567244,84.95021983199241,78.15981989831855,77.75865556277863,74.7244232316931,0.0,69.70183423778057
C-90071,57.7287808881353,47.866139064763615,75.79591950694929,41.49964632802477,49.2486958682095,51.449331368715846,42.963305754113485,45.10273360478968,0.0,54.1791073266207
C-90081,53.49199035448735,40.966830609417784,71.37066546846326,36.047403860180566,43.845973094872264,45.98923607338389,37.790480493945815,38.54727587393453,0.0,48.76828457096127
